nid,visits,tags
69713,241,1
31680,241,3
132331,241,6
94302,241,1
53222,241,1
45677,241,1
150002,241,7
30870,241,6
59811,241,1
40873,241,1
53180,241,2
129932,241,2
132716,241,3
52582,241,1
113683,241,1
61316,241,2
145888,241,3
52593,241,1
140731,241,1
26327,241,1
24346,241,1
22382,241,16
125938,241,2
83870,241,1
119166,241,1
143830,241,3
54193,241,2
91275,241,6
58326,241,1
92566,241,1
24464,241,1
131907,241,2
94294,241,5
93932,241,1
43931,241,1
92183,241,1
30474,241,1
93943,241,1
84128,241,1
138150,241,3
151626,241,2
18672,241,1
27504,241,2
133457,241,3
113490,241,6
71392,241,3
90904,241,2
41005,241,1
92355,241,1
157828,241,8
44839,241,1
90851,241,2
129648,241,2
78067,241,3
133019,241,3
25096,241,1
11400,241,1
130129,241,2
141951,241,2
73623,241,1
102281,241,1
72738,240,2
128444,240,2
24905,240,1
52182,240,2
52342,240,2
37540,240,1
59721,240,2
79743,240,2
66245,240,2
139232,240,1
76809,240,3
148368,240,1
93264,240,1
91440,240,6
22719,240,9
41584,240,3
106016,240,6
152219,240,9
148294,240,1
112694,240,1
158777,240,1
61280,240,1
72324,240,1
112769,240,3
119183,240,2
113300,240,8
147946,240,6
126586,240,2
127549,240,2
125849,240,6
23169,240,12
93266,240,1
22272,240,12
134006,240,1
136854,240,1
30911,240,2
146725,240,1
22155,240,5
36306,240,1
105997,240,1
112760,240,4
67528,240,2
94675,240,1
133751,240,3
75426,240,3
111632,240,3
90942,240,2
90974,240,2
60493,240,1
36179,240,1
141060,240,2
42302,240,1
129046,240,4
31915,240,2
134936,240,2
39209,240,1
147007,240,2
130508,240,1
155226,240,4
151220,240,7
59534,240,10
21741,240,5
93375,240,1
6875,240,1
93919,240,1
43566,240,1
149226,240,1
47310,240,1
144358,240,3
103226,240,6
157352,240,5
52081,240,1
23236,240,9
131650,240,4
107015,240,1
154306,240,4
45849,240,1
146664,240,5
147330,240,1
113974,240,1
67659,240,2
8114,240,1
147745,240,3
154342,240,12
31075,240,3
101175,240,1
80543,240,1
55143,240,2
72959,240,2
119871,240,2
93036,240,1
77360,240,2
132665,240,6
83818,240,1
134651,240,3
92151,240,5
79292,240,2
91778,240,5
55688,240,2
119413,240,2
152126,240,4
156112,240,1
28976,240,1
77873,240,3
103325,240,1
146193,240,2
111562,240,6
133244,240,5
82966,240,1
39576,240,3
37261,240,1
124981,240,1
79752,240,1
60018,240,2
23005,240,9
52170,240,2
47090,240,1
113552,240,2
9963,240,1
126284,240,6
37230,240,1
53185,240,9
144156,240,3
147132,240,1
141034,239,3
111904,239,1
91183,239,2
105396,239,1
52919,239,1
104351,239,1
93434,239,1
44105,239,1
27720,239,2
37359,239,1
10751,239,1
25215,239,1
130973,239,2
108738,239,1
21982,239,5
60767,239,2
134719,239,11
37189,239,5
82809,239,1
77215,239,3
43754,239,1
31592,239,2
45546,239,1
148401,239,1
148529,239,1
65969,239,3
141580,239,3
25736,239,12
84410,239,1
112716,239,1
93020,239,1
111715,239,1
153995,239,2
56504,239,1
51022,239,1
155605,239,5
146166,239,5
138369,239,1
122320,239,1
15383,239,1
76961,239,3
57155,239,1
153900,239,1
114132,239,4
151744,239,1
41032,239,2
140921,239,1
131659,239,2
35464,239,1
134829,239,3
84583,239,1
23800,239,10
133645,239,4
144424,239,2
58287,239,1
141103,239,2
59619,239,2
132129,239,3
32086,239,5
145736,239,1
30849,239,2
113303,239,1
26050,239,20
145365,239,1
148426,239,2
26241,239,1
56592,239,1
129527,239,2
57955,239,1
23268,239,16
78426,239,3
68661,239,1
42762,239,1
144532,239,1
45657,239,1
54811,239,1
57744,239,13
111742,239,1
144348,239,1
145263,239,4
56273,239,1
70718,239,1
157425,239,5
130563,239,3
49552,239,1
151356,239,6
30840,239,2
76666,239,3
144469,239,2
31992,239,2
91777,239,1
119124,239,5
141564,239,2
146826,239,7
125523,239,2
22768,239,9
105969,239,1
155816,239,3
54738,239,2
93964,239,1
25286,239,1
10452,239,1
29914,239,1
90682,239,1
53012,239,1
104476,239,6
123444,239,1
92002,239,5
38999,239,1
56072,239,2
52863,239,1
59953,239,2
118912,239,2
78482,239,7
39266,239,1
111755,239,4
149878,239,1
22919,239,16
74571,239,2
39213,239,2
92760,239,1
93112,239,1
80182,239,1
50995,239,1
42264,239,1
9151,239,1
145024,239,4
129179,239,2
132475,239,5
126124,239,2
126444,239,2
65913,239,1
76701,239,1
76797,239,1
80215,239,1
80030,239,1
155359,239,6
39513,239,4
30790,239,1
79561,239,3
80073,239,1
77576,239,3
110422,239,1
31889,238,2
116905,238,5
90045,238,1
62057,238,1
91482,238,1
47466,238,1
120376,238,1
25439,238,1
36015,238,1
134900,238,3
41957,238,1
151511,238,4
17618,238,1
90928,238,1
55553,238,2
60554,238,1
148166,238,1
150831,238,4
79339,238,3
12363,238,1
124739,238,6
144104,238,4
94033,238,1
22655,238,8
19082,238,1
47692,238,1
36476,238,1
32860,238,1
91218,238,2
45942,238,1
59116,238,1
93853,238,1
154845,238,1
112143,238,1
36797,238,1
133943,238,1
118929,238,2
37192,238,1
28065,238,2
94206,238,1
148201,238,1
27468,238,2
37107,238,1
124443,238,2
35251,238,1
80999,238,1
23107,238,3
148340,238,2
124582,238,6
31094,238,2
104537,238,1
73351,238,3
156422,238,4
91156,238,2
92703,238,5
80893,238,1
140613,238,1
38783,238,1
150899,238,3
52390,238,2
36820,238,1
24516,238,1
40351,238,1
45870,238,2
135193,238,4
108743,238,1
124871,238,6
105658,238,1
41205,238,1
145716,238,5
92779,238,5
132088,238,3
134191,238,3
83060,238,1
153914,238,1
91350,238,6
134522,238,4
134661,238,4
32395,238,2
91660,238,1
92716,238,5
83242,238,1
25126,238,1
68727,238,2
28634,238,1
132324,238,2
139069,238,3
31492,238,2
81088,238,1
91629,238,1
47378,238,1
31183,238,2
114073,238,1
94712,238,1
134908,238,8
27995,238,11
53982,238,1
39512,238,1
24253,238,4
105096,238,1
91662,238,6
90033,238,2
59005,238,2
115877,238,1
54932,238,2
132699,238,3
75154,238,2
57991,238,3
37710,238,1
22119,238,5
148164,238,3
146765,238,4
53420,237,1
28562,237,1
37892,237,1
91770,237,1
91994,237,1
112129,237,7
31004,237,2
22184,237,7
94010,237,1
60585,237,2
94106,237,1
105567,237,1
130706,237,5
52513,237,1
31079,237,2
90853,237,1
144420,237,2
148144,237,1
92304,237,1
39493,237,4
35130,237,1
158079,237,6
25109,237,1
22601,237,5
128563,237,1
31368,237,2
54284,237,2
31400,237,5
113483,237,2
82767,237,1
144333,237,5
32859,237,1
79073,237,3
69116,237,1
37638,237,1
101953,237,1
119290,237,5
153899,237,1
112219,237,7
84720,237,1
52462,237,2
44577,237,1
70864,237,2
72315,237,3
80166,237,1
30837,237,2
46274,237,1
146726,237,1
92009,237,1
128982,237,3
146802,237,1
93577,237,1
136589,237,3
125979,237,6
22178,237,10
35518,237,1
93844,237,1
94335,237,1
91615,237,6
146104,237,1
112719,237,1
129708,237,4
23641,237,9
56112,237,2
80520,237,1
22745,237,14
32205,237,1
34879,237,1
22179,237,16
154374,237,10
36074,237,1
66592,237,3
83422,237,1
23002,237,10
81929,237,1
35189,237,1
22041,237,5
27737,237,2
157164,237,4
108851,237,1
79462,237,1
113964,237,1
107667,237,1
25538,237,1
90063,237,1
39009,237,1
135216,237,1
37985,237,4
147974,237,2
52499,237,1
124265,237,2
47067,237,1
153915,237,1
154275,237,4
36332,237,1
30192,237,1
133393,237,5
36450,237,5
42157,237,1
91000,237,2
110090,237,1
29670,237,1
81601,237,1
112170,237,1
155675,237,4
128720,237,3
37720,237,1
120502,237,1
129424,237,3
147382,237,2
93827,237,5
144762,237,5
38552,237,4
91694,237,7
63261,237,1
144504,237,2
94137,237,1
144949,237,2
42265,237,2
37006,237,1
32167,237,2
133159,236,3
107116,236,1
42974,236,1
129991,236,1
107831,236,1
145392,236,1
74040,236,3
135156,236,1
145883,236,3
39152,236,1
112454,236,1
111565,236,6
116274,236,5
129448,236,5
145905,236,2
112630,236,10
56428,236,6
31144,236,9
148088,236,3
134656,236,3
94652,236,1
21055,236,1
126362,236,6
112466,236,1
24737,236,1
91111,236,1
30501,236,17
52751,236,2
147571,236,5
80411,236,1
144476,236,2
38514,236,1
22828,236,15
78413,236,2
124986,236,2
123557,236,1
51983,236,2
58835,236,2
59778,236,1
118084,236,5
77879,236,2
68094,236,3
106083,236,1
112359,236,8
32000,236,1
38579,236,1
56367,236,1
23920,236,9
31670,236,2
91647,236,2
27394,236,1
85309,236,1
37951,236,1
143237,236,1
102927,236,1
114362,236,1
130658,236,3
39306,236,1
53234,236,1
56998,236,1
90944,236,2
22350,236,31
136900,236,3
156831,236,5
78256,236,1
70462,236,1
156412,236,1
23237,236,8
108648,236,1
31096,236,6
48560,236,1
26041,236,1
103174,236,6
84319,236,1
132206,236,2
147995,236,1
27054,236,1
28079,236,2
106654,236,1
144427,236,1
128132,236,2
88602,236,2
152115,236,6
8030,236,1
69090,236,2
59793,236,2
115844,236,1
91672,236,1
84118,236,1
55774,236,2
93336,236,1
113565,236,2
153818,236,4
22727,236,17
55070,236,2
81345,236,1
76775,236,1
93283,236,1
114031,236,1
150188,236,8
23037,236,4
112247,236,6
42659,236,1
30992,236,1
31504,236,2
130043,236,5
146625,236,1
113502,236,6
147910,236,1
121271,236,1
58308,236,3
141311,236,2
30982,236,2
113082,236,1
133352,236,2
134440,236,6
43731,235,1
33753,235,16
128572,235,1
37273,235,1
53260,235,1
144135,235,3
28594,235,1
93775,235,1
45790,235,1
58789,235,1
27528,235,2
158025,235,1
128562,235,2
111894,235,1
80899,235,1
60724,235,10
60991,235,2
94704,235,5
36506,235,3
118947,235,2
81966,235,1
93040,235,1
26035,235,1
39248,235,1
119630,235,2
146401,235,1
158313,235,1
79264,235,1
144506,235,2
154312,235,6
130515,235,4
41051,235,2
46389,235,1
111523,235,6
93553,235,1
133033,235,2
113505,235,6
78444,235,2
23638,235,13
124377,235,2
131551,235,2
39826,235,4
67453,235,2
43009,235,1
79213,235,3
129461,235,3
27157,235,1
65907,235,2
131264,235,5
131936,235,3
91475,235,1
148318,235,3
109520,235,1
156044,235,1
102798,235,1
30407,235,1
146748,235,5
40169,235,1
109446,235,1
31510,235,2
102361,235,1
105401,235,6
118674,235,2
128524,235,3
125873,235,6
77827,235,1
75139,235,3
151131,235,2
66378,235,3
24900,235,1
6982,235,1
43769,235,1
127755,235,4
158760,235,1
157365,235,2
113112,235,5
117776,235,1
146116,235,1
43087,235,1
57956,235,1
81684,235,1
84564,235,1
125448,235,2
147907,235,4
94262,235,1
130638,235,3
30883,235,6
50972,235,1
51293,235,1
22736,235,17
51720,235,5
22971,235,14
44368,235,4
154762,235,2
66487,235,1
133167,235,5
127222,235,4
45510,235,2
106258,235,6
154643,235,5
156027,235,6
21894,235,11
22150,235,10
51028,235,1
117961,235,1
57854,235,1
23474,235,9
52351,235,1
25277,235,1
130331,235,4
30928,235,2
54964,235,2
152217,235,9
23379,235,4
57727,235,1
134931,234,9
148527,234,1
58575,234,2
39524,234,1
152010,234,11
31921,234,2
153918,234,1
140864,234,3
108439,234,6
52834,234,1
94277,234,1
146680,234,1
131901,234,2
65691,234,2
151044,234,11
44383,234,1
92955,234,1
43914,234,4
157670,234,4
146542,234,1
144930,234,2
129534,234,2
81466,234,1
59051,234,2
76320,234,1
92828,234,1
40497,234,1
92455,234,5
152264,234,2
36540,234,1
133366,234,3
73285,234,2
131178,234,3
101075,234,6
148232,234,1
68328,234,2
124474,234,6
131509,234,7
113022,234,1
60183,234,2
140622,234,3
43863,234,1
106296,234,1
119782,234,2
93747,234,5
81468,234,1
112457,234,1
92958,234,1
21964,234,4
48963,234,2
148212,234,1
58676,234,2
26540,234,1
145855,234,4
52432,234,2
92436,234,1
22146,234,15
31958,234,2
93983,234,5
56336,234,1
45166,234,1
109724,234,1
94645,234,5
152016,234,3
147287,234,5
32767,234,1
114384,234,1
49306,234,2
112361,234,8
25082,234,1
91360,234,7
94667,234,1
121918,234,1
23989,234,24
151940,234,7
113942,234,5
25730,234,12
73161,234,2
42795,234,2
147288,234,4
102651,234,1
129955,234,5
94198,234,1
38539,234,1
39382,234,1
151121,234,6
133573,234,3
21967,234,6
31651,234,2
77349,234,3
110942,234,1
129145,234,3
25158,234,1
146031,234,1
27610,234,2
146296,234,2
104348,234,1
152018,234,4
57021,234,1
29125,234,1
134545,234,3
112278,234,1
82347,234,1
45265,234,1
144428,234,1
38498,234,5
151648,234,3
71243,234,2
136892,234,1
154520,234,5
78867,234,3
19505,234,1
113491,234,7
130278,234,8
148345,234,2
92409,234,1
146916,234,3
130385,234,2
27815,234,2
76424,234,3
142015,234,2
83586,234,1
32274,233,5
145233,233,5
71725,233,2
38639,233,1
33412,233,1
158442,233,1
53239,233,1
147911,233,4
55371,233,2
75177,233,2
47156,233,1
147211,233,1
24970,233,1
83374,233,1
105984,233,1
92219,233,1
151619,233,2
71897,233,1
105686,233,1
38886,233,1
127623,233,4
45141,233,1
13387,233,1
80847,233,1
149946,233,1
41190,233,2
29919,233,1
133728,233,3
14102,233,1
41404,233,1
141346,233,3
92935,233,1
37393,233,1
59926,233,1
31369,233,2
51171,233,1
94023,233,1
23713,233,11
79159,233,1
76470,233,1
43681,233,1
43809,233,1
146435,233,7
129162,233,1
80539,233,1
67944,233,2
151797,233,4
77452,233,3
134775,233,3
58515,233,2
128480,233,2
82737,233,1
129408,233,2
102584,233,6
133195,233,3
23469,233,8
103811,233,1
43725,233,1
124091,233,6
30923,233,2
143140,233,4
149236,233,1
59779,233,3
91775,233,6
23438,233,5
92991,233,1
93407,233,1
78799,233,2
132087,233,3
152177,233,1
113562,233,2
132162,233,5
31831,233,2
54779,233,1
94325,233,1
41365,233,4
22991,233,11
109458,233,1
60271,233,2
94176,233,1
108093,233,1
43663,233,1
126622,233,1
56593,233,2
72233,233,3
111592,233,1
27897,233,1
113036,233,7
151880,233,7
48432,233,2
25527,233,1
42230,233,3
150058,233,1
40289,233,1
126410,233,6
144076,233,1
134011,233,1
51635,233,3
58156,233,8
33772,233,1
146107,233,1
100952,233,1
147379,233,2
128570,233,3
73792,233,3
27130,233,1
61383,233,1
75836,233,2
44348,233,1
138268,233,1
31034,233,2
45276,233,1
123765,233,2
37453,233,1
10749,233,1
83809,233,1
25722,233,12
94222,233,1
22952,233,14
93465,233,5
54751,233,1
91289,233,7
50399,233,2
41732,232,2
128700,232,4
156114,232,1
21821,232,5
70818,232,1
94618,232,1
82264,232,1
133630,232,2
113503,232,6
114646,232,1
47338,232,2
71608,232,1
91792,232,1
145633,232,1
50027,232,6
151544,232,1
31314,232,2
57174,232,1
156881,232,4
91899,232,5
145894,232,3
66139,232,1
150703,232,1
42075,232,1
39387,232,1
31496,232,5
113462,232,1
65436,232,3
23627,232,9
156192,232,5
143969,232,7
152285,232,5
13366,232,1
132809,232,3
44715,232,1
119269,232,5
79639,232,1
40615,232,1
22304,232,17
132703,232,4
61196,232,2
154481,232,1
148424,232,1
27114,232,1
1387,232,1
23948,232,14
151503,232,2
73339,232,3
153834,232,5
135095,232,3
112316,232,1
107685,232,1
32289,232,2
144313,232,1
93694,232,1
94569,232,1
125211,232,2
40670,232,1
129025,232,3
144107,232,5
81042,232,1
42324,232,1
128428,232,3
108913,232,1
152058,232,5
32393,232,2
113408,232,2
147416,232,1
74098,232,2
74883,232,1
39487,232,1
129559,232,4
155248,232,1
103898,232,1
42602,232,1
150089,232,3
31245,232,2
50886,232,1
113684,232,4
133123,232,6
156154,232,1
25664,232,1
27171,232,2
112593,232,1
82335,232,1
152060,232,4
144544,232,1
60827,232,1
106750,232,1
158816,232,1
144803,232,5
118698,232,5
156187,232,7
130351,232,3
26587,232,2
145968,232,3
154222,232,1
51977,232,2
108074,232,1
112127,232,7
145761,232,2
25042,232,1
77992,232,2
134759,232,4
58947,232,1
47912,232,1
55668,232,2
43922,232,11
52554,232,1
94126,232,1
71617,232,2
157091,232,4
121900,232,1
45757,232,1
114182,232,1
51904,232,1
145871,232,3
73207,232,2
91556,232,1
44019,231,1
60382,231,2
113978,231,1
25451,231,1
94522,231,1
112453,231,1
125484,231,5
136958,231,1
156694,231,2
55243,231,2
128029,231,1
128093,231,1
152043,231,4
130013,231,2
42000,231,1
129096,231,2
35941,231,1
128051,231,4
124248,231,6
24288,231,1
87316,231,1
31155,231,2
75584,231,1
157885,231,1
131113,231,4
146628,231,5
146789,231,1
113441,231,1
83834,231,1
28586,231,1
40636,231,2
156642,231,3
140909,231,1
103447,231,1
16402,231,1
36668,231,1
119536,231,2
147157,231,6
25079,231,1
114153,231,1
144953,231,1
61623,231,1
30696,231,1
82662,231,1
127838,231,4
145093,231,2
36413,231,1
121990,231,1
140078,231,1
31829,231,2
31904,231,2
27692,231,2
34291,231,1
50372,231,1
132150,231,2
43053,231,3
130753,231,3
102457,231,1
43811,231,1
42644,231,1
146695,231,1
144446,231,2
129676,231,4
144790,231,6
144891,231,3
22701,231,1
127358,231,4
146771,231,1
133742,231,3
77166,231,2
80584,231,1
94122,231,1
38602,231,1
52209,231,1
157911,231,3
66997,231,2
104954,231,1
41258,231,1
36330,231,1
79493,231,1
91947,231,1
46543,231,1
116194,231,1
144458,231,2
40960,231,3
31949,231,2
148726,231,7
59493,231,2
38091,231,1
3205,231,1
78534,231,1
106502,231,1
68705,231,3
37131,231,1
12763,231,1
131598,231,10
45477,231,1
154551,231,1
157278,231,2
27855,231,2
104177,231,1
27983,231,2
39969,231,1
28271,231,2
82826,231,1
125214,231,2
147278,231,6
145277,231,3
55933,231,2
144110,231,4
54493,231,1
60198,231,1
77819,231,1
37516,231,1
35340,231,1
147996,231,1
145750,231,1
78546,231,3
113426,231,10
91896,231,1
92056,231,1
135036,231,5
78781,231,1
82134,231,1
108469,231,6
140254,231,1
154553,231,5
151509,231,2
50953,231,1
156992,231,4
22920,231,10
128422,231,2
131430,231,4
83223,231,1
25171,231,1
129894,231,1
74807,231,8
155580,231,5
77011,230,3
133779,230,4
147738,230,2
118637,230,2
41871,230,1
42895,230,4
122456,230,1
70296,230,2
28168,230,2
113245,230,1
83011,230,1
66981,230,2
80867,230,1
94384,230,1
112704,230,11
31250,230,2
29203,230,1
29726,230,1
52023,230,2
55745,230,2
103680,230,1
21833,230,4
57153,230,1
26046,230,1
23061,230,5
69593,230,3
20905,230,1
134442,230,4
53326,230,1
136341,230,1
22335,230,17
74997,230,2
134560,230,3
101665,230,1
45760,230,1
86847,230,2
32330,230,1
79500,230,2
60310,230,2
148078,230,1
92306,230,3
78711,230,3
42951,230,1
24588,230,1
43062,230,2
140856,230,3
145548,230,6
90304,230,1
118992,230,5
75873,230,2
151183,230,6
92605,230,5
104514,230,1
144412,230,2
48439,230,2
134668,230,1
66280,230,1
11330,230,1
108101,230,1
110949,230,1
144004,230,2
25069,230,1
156486,230,6
29857,230,2
41747,230,1
57412,230,1
112697,230,11
40062,230,1
133613,230,1
32204,230,2
41513,230,1
103769,230,1
112772,230,3
146394,230,7
145148,230,1
130220,230,4
135107,230,6
27970,230,2
131628,230,2
44963,230,10
134211,230,4
43406,230,1
36404,230,1
111452,230,1
16049,230,1
101999,230,6
94485,230,1
130882,230,4
53330,230,1
40554,230,3
144564,230,2
91648,230,1
112459,230,1
146073,230,1
43759,230,1
103824,230,1
22425,230,37
91211,230,2
75770,230,3
146330,230,4
85300,230,1
31416,230,2
31576,230,2
92161,230,1
148641,230,2
92481,230,1
158188,230,9
10473,230,1
50055,230,5
104049,230,1
28207,230,2
102897,230,6
68183,230,3
24401,230,1
132356,230,5
145254,230,1
38775,230,1
36364,230,1
142877,230,2
42210,230,2
92653,230,1
41314,230,4
12114,230,1
75964,230,3
38413,230,1
117215,230,5
112691,230,1
73654,230,2
154712,230,9
30335,230,2
117470,230,1
2386,230,1
148473,230,1
36675,230,5
112585,230,1
28028,230,1
144308,230,1
37902,230,1
144603,230,6
77693,230,1
132049,230,5
77672,230,3
130172,229,2
92719,229,1
109057,229,1
146583,229,6
31537,229,2
132220,229,4
143381,229,4
126957,229,2
156286,229,1
40655,229,1
71277,229,2
137022,229,1
29960,229,1
24543,229,1
133705,229,5
118990,229,2
158507,229,7
113504,229,6
74975,229,2
89726,229,1
126425,229,1
75626,229,3
94822,229,1
130899,229,3
130963,229,1
146702,229,1
80548,229,1
134581,229,2
43637,229,1
78582,229,2
155657,229,7
92689,229,1
30671,229,9
51149,229,5
93937,229,1
145863,229,3
84762,229,1
48097,229,1
135115,229,1
88074,229,1
108921,229,1
111896,229,1
40188,229,1
25121,229,1
156572,229,4
107972,229,1
52014,229,2
134838,229,3
143631,229,2
44246,229,1
45334,229,1
125508,229,2
28917,229,1
147741,229,3
21013,229,1
105655,229,6
32331,229,2
55406,229,2
52036,229,1
130453,229,4
55758,229,2
27563,229,2
156307,229,4
78371,229,2
37779,229,1
43405,229,1
91785,229,1
58441,229,1
76333,229,1
57007,229,1
50948,229,1
129366,229,2
119079,229,1
113260,229,3
113853,229,4
35582,229,1
148447,229,1
115446,229,5
143972,229,7
48409,229,1
85453,229,1
78714,229,2
127113,229,4
82899,229,1
38346,229,1
87203,229,1
87523,229,1
151120,229,7
82206,229,1
147820,229,4
60623,229,2
130232,229,4
52391,229,2
92491,229,1
24645,229,1
37728,229,1
132056,229,1
149652,229,2
147734,229,3
36021,229,1
132675,229,4
134565,229,4
35979,229,1
145054,229,1
52360,229,2
82346,229,1
112700,229,11
85354,229,1
40001,229,1
138523,229,3
25137,229,1
74250,229,3
148642,229,2
30227,229,1
130863,229,4
39639,229,1
76774,229,1
125140,229,6
91010,229,2
77446,229,3
94306,229,1
59324,229,2
21595,229,4
31055,229,2
145891,229,3
146592,229,4
113168,229,4
29019,229,1
26043,229,20
42488,229,1
113049,229,1
158582,229,5
40344,229,1
93699,229,5
157774,229,6
16656,229,10
112441,229,1
151202,229,11
143932,229,4
113427,229,4
144970,229,4
65657,229,1
86588,229,1
43037,229,1
94265,229,1
123478,229,2
68132,229,1
94756,229,1
87815,229,1
35790,229,1
114591,228,4
111789,228,9
85810,228,1
142762,228,2
150264,228,7
155929,228,7
146755,228,4
54592,228,2
59092,228,1
54219,228,1
129970,228,2
44532,228,1
40101,228,1
76724,228,2
151906,228,1
28691,228,1
130109,228,1
112093,228,4
154745,228,4
91814,228,1
55820,228,2
151127,228,1
135594,228,3
151501,228,5
92870,228,1
21844,228,5
91462,228,6
38459,228,2
66161,228,2
21631,228,11
